datetime,tamilnadu_load_MW,temperature_C,humidity_%,hour,dayofweek,month
2024-01-04 05:00:00,128.85878657238914,25.95888193746311,79.38775372638636,5,3,1
2024-01-04 06:00:00,131.8348524187239,24.836388271290097,80.92221349055139,6,3,1
2024-01-04 07:00:00,120.415978751714,22.37373709775859,80.26857412538284,7,3,1
2024-01-04 08:00:00,126.258451210392,26.63080679355318,86.18343109552143,8,3,1
2024-01-04 09:00:00,124.37481482920155,28.231823358871086,81.50679809382567,9,3,1
2024-01-04 10:00:00,123.76551875975397,26.243989148461043,77.23060100823714,10,3,1
2024-01-04 11:00:00,106.54926879775378,23.99307648689307,85.19185139058047,11,3,1
2024-01-04 12:00:00,97.33358052158046,25.7771285991655,86.10502788792347,12,3,1
2024-01-04 13:00:00,91.1026919650481,22.95579610615583,73.2609529720294,13,3,1
2024-01-04 14:00:00,90.95305912455679,27.803945695700783,87.61652552997224,14,3,1
2024-01-04 15:00:00,81.8066006487484,25.851712937082276,81.77616497217414,15,3,1
2024-01-04 16:00:00,72.74648540367805,22.151710444516734,81.3689558568647,16,3,1
2024-01-04 17:00:00,74.96461091294113,25.086675547135833,84.98572926411428,17,3,1
2024-01-04 18:00:00,71.8614362827866,26.61462728849166,77.11772415111032,18,3,1
2024-01-04 19:00:00,77.24149870003878,25.021929026072154,84.72342867708633,19,3,1
2024-01-04 20:00:00,71.88502095312647,25.13623282514285,78.06872875744243,20,3,1
2024-01-04 21:00:00,78.52453436746113,23.239219853928656,72.57785270758002,21,3,1
2024-01-04 22:00:00,84.4155077703856,26.82110624218651,74.96382471059704,22,3,1
2024-01-04 23:00:00,86.29390244231016,24.391085867984923,82.78771527064785,23,3,1
2024-01-05 00:00:00,103.19989736007182,21.5467572333644,75.19862179871886,0,4,1
2024-01-05 01:00:00,110.789143688724,25.117133246033678,87.9763441146404,1,4,1
2024-01-05 02:00:00,116.74486325796124,27.821947418515173,85.87238076589037,2,4,1
2024-01-05 03:00:00,121.75956374346963,25.085789094174572,86.59315932885698,3,4,1
2024-01-05 04:00:00,120.62320437803002,29.335617957621505,80.54985639707921,4,4,1
2024-01-05 05:00:00,128.5938441495942,26.717583884471498,81.21527158516696,5,4,1
2024-01-05 06:00:00,130.00572339211507,26.537164311935197,73.95740422747076,6,4,1
2024-01-05 07:00:00,126.68568441731288,25.60285145553925,84.90488104947961,7,4,1
2024-01-05 08:00:00,126.89362952995205,25.723075571845886,81.82513077387759,8,4,1
2024-01-05 09:00:00,124.95275369441805,25.33280071713546,82.76249162515346,9,4,1
2024-01-05 10:00:00,126.15022548080158,25.25510920320941,88.36752255595657,10,4,1
2024-01-05 11:00:00,110.35675639198375,26.921382311508765,76.89614857895461,11,4,1
2024-01-05 12:00:00,103.00704792836275,23.987985527793334,79.29525574930557,12,4,1
2024-01-05 13:00:00,93.58249504284247,23.707860329925946,81.559318106403,13,4,1
2024-01-05 14:00:00,77.12543989825375,23.61325788562371,75.24878647139862,14,4,1
2024-01-05 15:00:00,80.37352316190643,29.950957082728774,78.98796939230796,15,4,1
2024-01-05 16:00:00,76.03968491092091,26.920333790715624,82.39071255102701,16,4,1
2024-01-05 17:00:00,85.05773174850331,26.468632390734754,78.298857141828,17,4,1
2024-01-05 18:00:00,70.75749115084332,23.744618646787604,86.47091054733772,18,4,1
2024-01-05 19:00:00,74.24925789774493,27.106332588724122,72.37134068960718,19,4,1
2024-01-05 20:00:00,75.56497501268956,25.62650529446781,85.53981969985887,20,4,1
2024-01-05 21:00:00,74.66270235105485,26.287985869637964,83.23189087277218,21,4,1
2024-01-05 22:00:00,92.43341004732402,23.906407355647353,77.08182056090921,22,4,1
2024-01-05 23:00:00,97.71438978510714,26.18018570220962,75.30392065754216,23,4,1
2024-01-06 00:00:00,106.01719368416393,25.18334989806138,69.49200331201816,0,5,1
2024-01-06 01:00:00,105.27966802805062,24.499794660413972,75.91754133616125,1,5,1
2024-01-06 02:00:00,124.07600550362919,27.499229646088846,85.1292996732454,2,5,1
2024-01-06 03:00:00,116.26598207058372,22.95560135741434,79.61298776683704,3,5,1
2024-01-06 04:00:00,130.9770815314832,27.16056950310265,85.70832080018963,4,5,1
2024-01-06 05:00:00,141.99208686667066,27.39998924158034,76.79406104510765,5,5,1
2024-01-06 06:00:00,127.10935232329527,24.271729623371865,83.42894719876323,6,5,1
2024-01-06 07:00:00,128.2083200896069,24.390360052209413,76.3059233878083,7,5,1
2024-01-06 08:00:00,128.54105288792007,25.58496561194154,75.06554136718123,8,5,1
2024-01-06 09:00:00,120.75785911396413,26.595089395398787,79.35778031237703,9,5,1
2024-01-06 10:00:00,109.30871679361803,25.725306990845898,76.56858384163043,10,5,1
2024-01-06 11:00:00,110.16942017605446,26.898141894858107,72.17930565304435,11,5,1
2024-01-06 12:00:00,96.75051538031818,29.556976279549147,78.98184289464545,12,5,1
2024-01-06 13:00:00,96.66542474904898,25.01558343617492,80.42559348038685,13,5,1
2024-01-06 14:00:00,82.46491277777969,22.600657033067506,86.23520945571074,14,5,1
2024-01-06 15:00:00,88.59850253843999,27.682864140535653,84.57744478389571,15,5,1
2024-01-06 16:00:00,72.16500537373436,29.397646126329406,85.99313239439456,16,5,1
2024-01-06 17:00:00,71.47395157924826,26.816553700576595,83.49520389019796,17,5,1
2024-01-06 18:00:00,76.12962003579705,23.855519623767012,81.55648019298029,18,5,1
2024-01-06 19:00:00,66.92993757810686,25.783232248003944,73.74869186587095,19,5,1
2024-01-06 20:00:00,77.21857150843618,23.793970006051083,80.64277738790679,20,5,1
2024-01-06 21:00:00,87.38454428476442,27.316727962400243,82.87738528488448,21,5,1
2024-01-06 22:00:00,79.02461777614255,23.328436169077477,87.18060614508259,22,5,1
2024-01-06 23:00:00,95.22063188853457,25.430759400817948,83.32485910688948,23,5,1
2024-01-07 00:00:00,103.70357486922917,24.193404796405716,86.05689162218191,0,6,1
2024-01-07 01:00:00,114.07784660994923,26.45572981926345,74.6949849923286,1,6,1
2024-01-07 02:00:00,111.21940734359664,25.469397094718012,78.22288631841433,2,6,1
2024-01-07 03:00:00,117.0150812681621,26.555604655494054,82.00172801746115,3,6,1
2024-01-07 04:00:00,130.9946308396047,26.24678155892626,85.6597379028676,4,6,1
2024-01-07 05:00:00,132.86685905282505,24.228762393545306,79.12883121996019,5,6,1
2024-01-07 06:00:00,133.65662514971643,27.455834576051572,79.44274465340902,6,6,1
2024-01-07 07:00:00,133.114176734144,26.104549145307296,83.29067597916969,7,6,1
2024-01-07 08:00:00,124.98479940362776,24.225022433261728,74.22562031342918,8,6,1
2024-01-07 09:00:00,124.7786328193885,30.683933561405112,87.89199719827194,9,6,1
2024-01-07 10:00:00,118.86952326448046,27.154940782427776,75.45929398361638,10,6,1
2024-01-07 11:00:00,106.59697516093084,25.895559342194918,70.26202733135828,11,6,1
2024-01-07 12:00:00,111.73303345371083,29.032489502397173,79.9053094917677,12,6,1
2024-01-07 13:00:00,97.00875414947036,29.885711667766742,88.34726796103263,13,6,1
2024-01-07 14:00:00,81.44764341197383,25.911381604365758,82.78724010082284,14,6,1
2024-01-07 15:00:00,84.47372550555978,26.89687542186305,83.61042716417296,15,6,1
2024-01-07 16:00:00,71.5499904333173,24.226074812987644,80.06190326069037,16,6,1
2024-01-07 17:00:00,77.36180912802726,25.907694947457504,79.0930869627989,17,6,1
2024-01-07 18:00:00,78.19713879302408,25.803955341473788,72.13042760118921,18,6,1
2024-01-07 19:00:00,69.32297451755643,26.571734516236834,68.55804315963387,19,6,1
2024-01-07 20:00:00,81.2402794306755,26.867601406267546,80.83633614135911,20,6,1
2024-01-07 21:00:00,83.25486209707312,27.32173734664965,86.41772042085593,21,6,1
2024-01-07 22:00:00,91.51446169795949,26.677365761593446,81.57564297329512,22,6,1
2024-01-07 23:00:00,104.12355445818113,23.7805951957352,82.97297208441486,23,6,1
2024-01-08 00:00:00,101.51863486225093,24.49585350965048,87.72923677084215,0,0,1
2024-01-08 01:00:00,106.74146597355347,25.279972482205302,81.45448329984974,1,0,1
2024-01-08 02:00:00,113.29800329413767,25.808306537286192,79.19737354110636,2,0,1
2024-01-08 03:00:00,119.87972745303452,28.474336302076875,75.71802501439413,3,0,1
2024-01-08 04:00:00,128.34082900872795,24.046909747426824,89.92171185750489,4,0,1
2024-01-08 05:00:00,133.42911010502058,25.65795762479125,82.44338793841285,5,0,1
2024-01-08 06:00:00,134.1290294389154,28.278806717560748,75.0926404630478,6,0,1
2024-01-08 07:00:00,135.85926647611748,25.773032772139423,73.95481070363827,7,0,1
2024-01-08 08:00:00,128.791347015188,27.293619020818298,86.07596767728901,8,0,1
2024-01-08 09:00:00,131.2264492636483,26.093703635276842,74.62344056060283,9,0,1
2024-01-08 10:00:00,116.42229127607551,26.886354235782093,89.07981983015556,10,0,1
2024-01-08 11:00:00,124.11099262828901,25.915842633513567,66.0283350571909,11,0,1
2024-01-08 12:00:00,105.87391218109032,27.706918666589356,86.92362503159434,12,0,1
2024-01-08 13:00:00,90.69521630710825,23.28267490631978,82.24512309845427,13,0,1
2024-01-08 14:00:00,82.39111295195974,25.64616370435556,80.40362115792882,14,0,1
2024-01-08 15:00:00,83.9447340828848,26.965933074521267,78.93335686743565,15,0,1
2024-01-08 16:00:00,75.6474994021029,27.440178217145036,89.2642982856146,16,0,1
2024-01-08 17:00:00,77.3378031240537,29.358692966640305,83.34594333465047,17,0,1
2024-01-08 18:00:00,75.11176356513302,25.590738387401498,75.29463099816721,18,0,1
2024-01-08 19:00:00,73.40365609030886,29.331751244854395,71.21609926250005,19,0,1
2024-01-08 20:00:00,72.5308447383901,25.05474006781331,80.697135108381,20,0,1
2024-01-08 21:00:00,73.95813588323955,29.03008054422194,79.80529337495739,21,0,1
2024-01-08 22:00:00,85.51300068193017,28.007721974529396,72.21130885576692,22,0,1
2024-01-08 23:00:00,99.262998060807,24.545870561868202,79.53368141523278,23,0,1
2024-01-09 00:00:00,104.15664513393665,27.157166681146453,76.89078014790296,0,1,1
2024-01-09 01:00:00,104.62205387280132,26.440616535578428,79.80690365480743,1,1,1
2024-01-09 02:00:00,118.95208104254154,27.79425739399281,83.39007137151597,2,1,1
2024-01-09 03:00:00,126.22596674752624,26.09654502977619,87.22350305059413,3,1,1
2024-01-09 04:00:00,124.6476513458131,25.928595755319346,84.3048984951204,4,1,1
2024-01-09 05:00:00,132.83257673168532,29.281277372168514,76.15324956412293,5,1,1
2024-01-09 06:00:00,133.37722000551562,26.345646417731466,81.60502895741993,6,1,1
2024-01-09 07:00:00,126.34909971280456,28.195932855026342,80.07598892073408,7,1,1
2024-01-09 08:00:00,130.8558753285602,26.09238523655441,73.09980854011945,8,1,1
2024-01-09 09:00:00,127.10330248072323,29.876414725097856,81.75161723673531,9,1,1
2024-01-09 10:00:00,123.50143262916201,25.186418947971823,89.04381500286253,10,1,1
2024-01-09 11:00:00,116.11975802653576,25.31480114414844,79.92258633420897,11,1,1
2024-01-09 12:00:00,96.19782957350017,29.592122568874615,71.78953991464695,12,1,1
2024-01-09 13:00:00,90.63247986063439,25.653195424852306,79.91179666881705,13,1,1
2024-01-09 14:00:00,90.66135274932894,29.745236818971595,73.69189231840771,14,1,1
2024-01-09 15:00:00,84.44190273225026,28.326769365832437,84.07848084770539,15,1,1
2024-01-09 16:00:00,79.68065273128272,26.233788793521143,82.3847782718996,16,1,1
2024-01-09 17:00:00,93.37205907788719,22.91650126260849,78.90590304590025,17,1,1
2024-01-09 18:00:00,75.94062896675146,26.504451598099138,78.10463198399485,18,1,1
2024-01-09 19:00:00,79.78622982551656,26.74634831370966,78.69928180519622,19,1,1
2024-01-09 20:00:00,81.87542311721847,28.877523673251556,79.80182578498555,20,1,1
2024-01-09 21:00:00,85.1299292342182,29.719982559123032,75.89927820656625,21,1,1
2024-01-09 22:00:00,86.50983019008389,25.173113848355314,72.82168790826677,22,1,1
2024-01-09 23:00:00,99.11645116267631,28.145451734619176,85.4539480467472,23,1,1
2024-01-10 00:00:00,99.5617368109417,28.243735753841474,77.77739725263642,0,2,1
2024-01-10 01:00:00,110.00634120300512,28.859756846635666,80.53961765596694,1,2,1
2024-01-10 02:00:00,115.99904514448403,27.710311266085863,81.13081189095868,2,2,1
2024-01-10 03:00:00,125.04843701615759,22.827936059891236,81.31450453339728,3,2,1
2024-01-10 04:00:00,140.97991783053024,26.402086576759256,73.83531214962909,4,2,1
2024-01-10 05:00:00,123.06731170934287,24.401516291980943,71.32520131236197,5,2,1
2024-01-10 06:00:00,136.85716383550212,26.307719895978625,76.76093951166125,6,2,1
2024-01-10 07:00:00,124.34005831635335,28.672939914082562,81.68295979720598,7,2,1
2024-01-10 08:00:00,127.04696566821553,27.32323311356472,76.06465279774964,8,2,1
2024-01-10 09:00:00,130.0838193040628,29.009113174609638,77.92979536662504,9,2,1
2024-01-10 10:00:00,118.74726297910686,27.396439283241854,90.34088920386905,10,2,1
2024-01-10 11:00:00,105.80171034705864,24.11627956247697,70.47728271109854,11,2,1
2024-01-10 12:00:00,99.84934433732971,21.671237428669304,75.92923215556873,12,2,1
2024-01-10 13:00:00,99.05928027522731,27.010548965173953,89.18742247799085,13,2,1
2024-01-10 14:00:00,84.77402972504387,26.285078509112445,79.4814087751451,14,2,1
2024-01-10 15:00:00,83.29495239594301,24.75903996305101,76.17447630762666,15,2,1
2024-01-10 16:00:00,77.67295996961548,23.31167694251202,85.54824672017682,16,2,1
2024-01-10 17:00:00,71.19008635692842,25.243445014869355,79.98055431752677,17,2,1
2024-01-10 18:00:00,84.14558333025617,26.323948472085224,77.96286015990118,18,2,1
2024-01-10 19:00:00,77.61768320654754,28.044687089227555,80.66624677030877,19,2,1
2024-01-10 20:00:00,67.31938783680835,27.090193604950734,76.41385808820738,20,2,1
2024-01-10 21:00:00,83.14493102188025,29.92906593616023,74.61694682068082,21,2,1
2024-01-10 22:00:00,85.11693055978759,24.641723329723987,79.13641749694747,22,2,1
2024-01-10 23:00:00,99.92345820453501,28.47504922592964,74.64941733474117,23,2,1
2024-01-11 00:00:00,99.80193050470139,26.9768645846899,79.69597867634242,0,3,1
2024-01-11 01:00:00,110.95542334260601,28.271605346669613,81.41454495473171,1,3,1
2024-01-11 02:00:00,121.28947059176717,26.009237371901357,83.90781439761807,2,3,1
2024-01-11 03:00:00,129.3065136033119,29.025627846213624,85.28213704494415,3,3,1
2024-01-11 04:00:00,123.74381427511915,27.472716615122927,77.61382960919876,4,3,1
2024-01-11 05:00:00,131.0698028063322,25.523377128596945,82.13958515705536,5,3,1
2024-01-11 06:00:00,131.3898076410601,26.858219040606066,82.1051293483918,6,3,1
2024-01-11 07:00:00,129.47566282266837,26.403155380558243,81.28160569643994,7,3,1
2024-01-11 08:00:00,138.57256751180353,27.86062379970803,77.24521506260773,8,3,1
2024-01-11 09:00:00,127.0026461872661,24.522713599683428,74.50217305503946,9,3,1
2024-01-11 10:00:00,112.46011442518966,26.823563694201056,82.15252156269281,10,3,1
2024-01-11 11:00:00,116.1184152852144,27.672881603731106,71.10819930639477,11,3,1
2024-01-11 12:00:00,114.37531518192804,26.94831371281851,78.30331495451846,12,3,1
2024-01-11 13:00:00,101.16228914654499,29.576149587210434,66.87435703911703,13,3,1
2024-01-11 14:00:00,81.16768436709484,28.43031264657455,72.9605000005687,14,3,1
2024-01-11 15:00:00,80.13016039693721,26.86730550495095,75.2568424251229,15,3,1
2024-01-11 16:00:00,84.11832782926486,27.31564529342779,85.12613315550644,16,3,1
2024-01-11 17:00:00,71.24841208009893,27.47359820139644,83.08305223938136,17,3,1
2024-01-11 18:00:00,75.98363133759602,27.68886630676609,76.8728386981488,18,3,1
2024-01-11 19:00:00,78.65992967533951,23.230951107103227,83.28936109300876,19,3,1
2024-01-11 20:00:00,73.14911972544131,26.279214506893748,84.080626934262,20,3,1
2024-01-11 21:00:00,82.25370398095946,23.91338896204559,78.8391878754864,21,3,1
2024-01-11 22:00:00,72.55819749651951,29.438828993351414,72.72062139629156,22,3,1
2024-01-11 23:00:00,90.87802463711779,26.76056805842659,78.60295056702944,23,3,1
2024-01-12 00:00:00,102.83924924040659,26.66436309932695,79.08533957347763,0,4,1
2024-01-12 01:00:00,105.62774544062377,28.844639662752666,73.41252964518718,1,4,1
2024-01-12 02:00:00,127.26414651703057,27.895694593585944,81.41003556398815,2,4,1
2024-01-12 03:00:00,118.16458654316565,24.79377596992778,80.97386087085007,3,4,1
2024-01-12 04:00:00,127.88262967742062,26.909234273631455,81.80001509880924,4,4,1
2024-01-12 05:00:00,133.73356767247492,26.380711052233426,80.96941708517552,5,4,1
2024-01-12 06:00:00,141.30845644270298,23.561979221474086,83.22401677491321,6,4,1
2024-01-12 07:00:00,125.90055403014726,25.670492532211785,78.67816145997314,7,4,1
2024-01-12 08:00:00,135.89867087168034,26.683964354653263,80.58372713619306,8,4,1
2024-01-12 09:00:00,125.36645873806675,26.82114313570251,77.58610017811064,9,4,1
2024-01-12 10:00:00,114.19454674213263,24.086582151331577,76.65230552122856,10,4,1
2024-01-12 11:00:00,114.17717872176436,29.354376164781144,86.26604975314868,11,4,1
2024-01-12 12:00:00,105.09738847523974,26.846838880903316,69.35595809170582,12,4,1
2024-01-12 13:00:00,93.33643425850279,27.12615115200732,83.95860154510962,13,4,1
2024-01-12 14:00:00,89.4511004223225,27.852328275365867,76.47209722211,14,4,1
2024-01-12 15:00:00,80.96231857746717,25.47489249087885,75.8246107111227,15,4,1
2024-01-12 16:00:00,78.68891461009548,27.963756944951587,80.88268901966534,16,4,1
2024-01-12 17:00:00,78.43496858130557,26.316895706649827,72.12675353758328,17,4,1
2024-01-12 18:00:00,82.03217407809915,25.257873917391812,75.49468623960729,18,4,1
2024-01-12 19:00:00,68.93523771456609,28.197939985396992,75.32910336677334,19,4,1
2024-01-12 20:00:00,88.78649475712056,30.03439271628981,78.46781030841282,20,4,1
2024-01-12 21:00:00,73.12844756416345,28.50070374565786,75.55411315853486,21,4,1
2024-01-12 22:00:00,88.34316452219446,28.897000128967058,87.58039502753465,22,4,1
2024-01-12 23:00:00,99.27910467671961,26.009783785561595,88.55988418182807,23,4,1
2024-01-13 00:00:00,105.84338959875848,24.02397567170474,69.39132303140357,0,5,1
2024-01-13 01:00:00,109.08950401405596,30.199490174241337,82.22290416897258,1,5,1
2024-01-13 02:00:00,118.39781900829693,31.328244908851175,83.79460784053177,2,5,1
2024-01-13 03:00:00,123.18662902238557,30.304828677581018,82.21621665709942,3,5,1
2024-01-13 04:00:00,127.47236858889542,26.547643252082153,76.21072317968543,4,5,1
2024-01-13 05:00:00,137.6642155338605,24.909946452583966,78.2808128343512,5,5,1
2024-01-13 06:00:00,136.22350768990856,25.08784973440252,75.75991737125543,6,5,1
2024-01-13 07:00:00,129.95165707245212,23.851749994813556,77.39997048934976,7,5,1
2024-01-13 08:00:00,134.91719175078273,27.004457893221563,73.45146550180802,8,5,1
2024-01-13 09:00:00,127.18813130006278,30.430571046206563,78.92734653697114,9,5,1
2024-01-13 10:00:00,123.5027408542781,26.935889866297167,71.98728208861854,10,5,1
2024-01-13 11:00:00,115.351145822777,27.823860930738203,78.50061787400321,11,5,1
2024-01-13 12:00:00,100.29345520547295,29.97040905865007,73.25838219964507,12,5,1
2024-01-13 13:00:00,93.87295370602284,26.411024506376855,80.53537245410092,13,5,1
2024-01-13 14:00:00,93.17489828569963,31.290278043480843,76.10419284042945,14,5,1
2024-01-13 15:00:00,86.27707815165422,31.203403945036563,80.95419238451659,15,5,1
2024-01-13 16:00:00,78.35316017672942,26.956992452680687,84.9091942869678,16,5,1
2024-01-13 17:00:00,76.04729238795517,26.064146602003227,87.44852532566743,17,5,1
2024-01-13 18:00:00,80.82675473902543,28.61369122282228,66.86126770004145,18,5,1
2024-01-13 19:00:00,72.50279852723209,26.52416524500394,75.33032017577499,19,5,1
2024-01-13 20:00:00,81.19315505240034,24.906104695906983,77.98586025958383,20,5,1
2024-01-13 21:00:00,82.21426356231741,29.781692437087614,81.80292973705131,21,5,1
2024-01-13 22:00:00,88.35002424394719,29.652109904595815,71.24951812437125,22,5,1
2024-01-13 23:00:00,102.16774316694361,27.530238337568775,74.59082861114283,23,5,1
2024-01-14 00:00:00,108.90053706505915,24.86099815260315,80.07378705094456,0,6,1
2024-01-14 01:00:00,116.60557485319781,24.92767515762473,79.84644224529235,1,6,1
2024-01-14 02:00:00,126.30084935589065,27.601186236897806,81.31009306975947,2,6,1
2024-01-14 03:00:00,126.09167796387922,26.386985591049438,81.6403796720996,3,6,1
2024-01-14 04:00:00,134.163982290127,26.704541795776287,81.11497320323832,4,6,1
2024-01-14 05:00:00,132.1998963258238,29.43065397017951,80.39027762081648,5,6,1
2024-01-14 06:00:00,136.39428708256122,28.853086294904617,79.70069990429086,6,6,1
2024-01-14 07:00:00,133.10051483695264,30.143013021054728,82.74581648628083,7,6,1
2024-01-14 08:00:00,131.23919725861577,25.405481213304988,68.22538770483789,8,6,1
2024-01-14 09:00:00,128.9624438829,26.70034452268608,87.14366847251519,9,6,1
2024-01-14 10:00:00,115.68235190395164,28.90469105097973,68.3995907832574,10,6,1
2024-01-14 11:00:00,122.99996305162192,28.282884342085286,74.02619195313656,11,6,1
